step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
5,'C26438018','4','M','28007','M348934600','28007','es_transportation',2.19,0
5,'C1051682954','2','F','28007','M348934600','28007','es_transportation',38.68,0
5,'C1134994937','5','M','28007','M1053599405','28007','es_health',4.3,0
5,'C2085650948','2','F','28007','M1823072687','28007','es_transportation',34.1,0
5,'C1953142190','2','M','28007','M348934600','28007','es_transportation',22.01,0
5,'C118836015','1','F','28007','M348934600','28007','es_transportation',36.57,0
5,'C1483007108','1','F','28007','M348934600','28007','es_transportation',23.68,0
5,'C1957046981','5','F','28007','M1600850729','28007','es_fashion',36.99,0
5,'C146553626','4','F','28007','M348934600','28007','es_transportation',25.2,0
5,'C1980881901','4','M','28007','M348934600','28007','es_transportation',53.25,0
5,'C1862556322','3','F','28007','M348934600','28007','es_transportation',21.08,0
5,'C1255643141','1','F','28007','M348934600','28007','es_transportation',3.94,0
5,'C1562991705','5','F','28007','M348934600','28007','es_transportation',35.04,0
5,'C1295945354','2','F','28007','M85975013','28007','es_food',38.04,0
5,'C1129461636','1','M','28007','M1823072687','28007','es_transportation',14.46,0
5,'C1992803690','2','F','28007','M349281107','28007','es_fashion',78.77,0
5,'C1476138873','5','F','28007','M348934600','28007','es_transportation',45.63,0
5,'C956700475','4','F','28007','M348934600','28007','es_transportation',35.83,0
5,'C186516178','3','F','28007','M1313686961','28007','es_contents',60.73,0
5,'C1174416804','4','F','28007','M85975013','28007','es_food',38.21,0
5,'C968819483','3','F','28007','M348934600','28007','es_transportation',18.05,0
5,'C1156188729','2','F','28007','M348934600','28007','es_transportation',17.01,0
5,'C528277773','0','F','28007','M348934600','28007','es_transportation',42.49,0
5,'C1674379117','3','F','28007','M855959430','28007','es_hyper',0.8,0
5,'C359668643','2','M','28007','M348934600','28007','es_transportation',32.15,0
5,'C322802193','2','M','28007','M348934600','28007','es_transportation',5.65,0
5,'C1355357191','3','F','28007','M1198415165','28007','es_wellnessandbeauty',99.26,0
5,'C2081956948','2','M','28007','M348934600','28007','es_transportation',63.68,0
5,'C842993265','2','F','28007','M348934600','28007','es_transportation',16.31,0
5,'C103240070','2','F','28007','M348934600','28007','es_transportation',1.82,0
5,'C1896250849','1','M','28007','M85975013','28007','es_food',29.89,0
5,'C1401244511','3','M','28007','M480139044','28007','es_health',34.42,0
5,'C749077907','4','M','28007','M348934600','28007','es_transportation',42.6,0
5,'C1604376835','1','F','28007','M732195782','28007','es_travel',298.76,0
5,'C875900250','4','M','28007','M348934600','28007','es_transportation',5.91,0
5,'C671392477','4','F','28007','M1823072687','28007','es_transportation',12.21,0
5,'C1152356495','3','F','28007','M348934600','28007','es_transportation',40.48,0
5,'C1691073795','2','F','28007','M348934600','28007','es_transportation',5.07,0
5,'C23569509','5','M','28007','M855959430','28007','es_hyper',41.19,0
5,'C1021409246','2','M','28007','M348934600','28007','es_transportation',39.28,0
5,'C1771717627','2','F','28007','M348934600','28007','es_transportation',24.81,0
5,'C625569664','4','F','28007','M1535107174','28007','es_wellnessandbeauty',49.94,0
5,'C1729776721','4','M','28007','M348934600','28007','es_transportation',64.75,0
5,'C87462443','1','M','28007','M348934600','28007','es_transportation',12.29,0
5,'C1922022324','2','F','28007','M348934600','28007','es_transportation',4.32,0
5,'C2064655298','4','F','28007','M348934600','28007','es_transportation',38.28,0
5,'C347453747','5','F','28007','M348934600','28007','es_transportation',70.37,0
6,'C1654186046','1','M','28007','M480139044','28007','es_health',260.58,0
6,'C285984841','3','M','28007','M1842530320','28007','es_tech',7.06,0
6,'C985732014','2','F','28007','M348934600','28007','es_transportation',14.16,0
6,'C2128589842','3','F','28007','M348934600','28007','es_transportation',56.15,0
6,'C1769359992','3','F','28007','M348934600','28007','es_transportation',51.71,0
6,'C1289081546','4','F','28007','M348934600','28007','es_transportation',16.61,0
6,'C2008428493','2','F','28007','M2011752106','28007','es_hotelservices',234.2,0
6,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',53.23,0
6,'C910969605','1','F','28007','M348934600','28007','es_transportation',38.72,0
6,'C490092965','2','M','28007','M348934600','28007','es_transportation',5.53,0
6,'C1032319289','3','F','28007','M348934600','28007','es_transportation',1.79,0
6,'C842799656','1','F','28007','M348934600','28007','es_transportation',42.11,0
6,'C1784864427','5','M','28007','M348934600','28007','es_transportation',24.73,0
6,'C298317613','6','F','28007','M692898500','28007','es_health',43.17,0
6,'C826715503','5','M','28007','M348934600','28007','es_transportation',40.37,0
6,'C1450562088','4','F','28007','M348934600','28007','es_transportation',35.48,0
6,'C1333537680','3','F','28007','M348934600','28007','es_transportation',1.95,0
6,'C1152092987','3','M','28007','M348934600','28007','es_transportation',6.89,0
6,'C1646244537','4','M','28007','M348934600','28007','es_transportation',15.45,0
6,'C1215468370','2','M','28007','M348934600','28007','es_transportation',10.09,0
6,'C1657925669','3','F','28007','M348934600','28007','es_transportation',0.73,0
6,'C449179311','2','M','28007','M348934600','28007','es_transportation',54.59,0
6,'C56197730','2','M','28007','M348934600','28007','es_transportation',49.27,0
6,'C539791425','4','F','28007','M1823072687','28007','es_transportation',15.66,0
6,'C1293579037','2','F','28007','M348934600','28007','es_transportation',13.35,0
6,'C744245203','2','M','28007','M1823072687','28007','es_transportation',6.39,0
6,'C450845582','2','F','28007','M348934600','28007','es_transportation',25.18,0
6,'C1816813783','5','F','28007','M348934600','28007','es_transportation',54.32,0
6,'C1591908890','2','M','28007','M348934600','28007','es_transportation',31.01,0
6,'C564489242','1','M','28007','M348934600','28007','es_transportation',45.98,0
6,'C203802515','1','F','28007','M1823072687','28007','es_transportation',22.74,0
6,'C87462443','1','M','28007','M348934600','28007','es_transportation',43.02,0
6,'C1228152586','1','F','28007','M348934600','28007','es_transportation',23.17,0
6,'C1018153896','3','F','28007','M692898500','28007','es_health',15.14,0
6,'C1799527037','2','M','28007','M348934600','28007','es_transportation',29.71,0
6,'C1902837467','4','M','28007','M349281107','28007','es_fashion',27.68,0
6,'C900337975','2','M','28007','M547558035','28007','es_fashion',79.75,0
6,'C403631555','4','M','28007','M348934600','28007','es_transportation',14.69,0
6,'C1197304790','3','M','28007','M348934600','28007','es_transportation',47.03,0
6,'C1776310825','4','M','28007','M151143676','28007','es_barsandrestaurants',33.41,0
6,'C1368070837','2','F','28007','M348934600','28007','es_transportation',9.81,0
6,'C719598710','5','F','28007','M348934600','28007','es_transportation',43.87,0
6,'C1486017704','3','F','28007','M348934600','28007','es_transportation',1.24,0
6,'C1660830591','1','F','28007','M348934600','28007','es_transportation',26.48,0
6,'C688041542','2','M','28007','M1823072687','28007','es_transportation',40.27,0
6,'C507831273','6','M','28007','M348934600','28007','es_transportation',40.96,0
6,'C1014313887','5','F','28007','M348934600','28007','es_transportation',2.41,0
6,'C1312615175','4','F','28007','M980657600','28007','es_sportsandtoys',460.96,1
6,'C22162402','2','M','28007','M348934600','28007','es_transportation',9.25,0
6,'C994739890','5','M','28007','M348934600','28007','es_transportation',18.76,0
6,'C479535332','5','F','28007','M348934600','28007','es_transportation',17.7,0
6,'C359668643','2','M','28007','M348934600','28007','es_transportation',4.79,0
6,'C803365419','1','F','28007','M1823072687','28007','es_transportation',21.09,0
6,'C1927346472','1','M','28007','M855959430','28007','es_hyper',58.27,0
6,'C1542180842','4','F','28007','M1823072687','28007','es_transportation',51.44,0
6,'C16613795','2','F','28007','M1823072687','28007','es_transportation',27.24,0
6,'C1002759277','1','F','28007','M348934600','28007','es_transportation',48.46,0
6,'C1348957967','2','M','28007','M348934600','28007','es_transportation',9.36,0
6,'C1092512638','3','F','28007','M1823072687','28007','es_transportation',7.8,0
6,'C652253057','5','M','28007','M348934600','28007','es_transportation',15.95,0
6,'C918659260','3','F','28007','M348934600','28007','es_transportation',0.07,0
6,'C616472041','2','M','28007','M348934600','28007','es_transportation',13.68,0
6,'C1434853621','1','F','28007','M348934600','28007','es_transportation',4.09,0
6,'C459123820','2','M','28007','M348934600','28007','es_transportation',9.01,0
6,'C976209265','4','M','28007','M348934600','28007','es_transportation',29.88,0
6,'C1950237952','4','F','28007','M855959430','28007','es_hyper',12.41,0
6,'C2072009750','2','F','28007','M348934600','28007','es_transportation',51.69,0
6,'C883419967','4','F','28007','M348934600','28007','es_transportation',39.77,0
6,'C1376050027','2','F','28007','M348934600','28007','es_transportation',0.99,0
6,'C774836418','4','F','28007','M348934600','28007','es_transportation',15.08,0
6,'C1641760998','5','F','28007','M348934600','28007','es_transportation',1.13,0
6,'C2096265838','3','M','28007','M348934600','28007','es_transportation',10.78,0
6,'C707845856','2','F','28007','M348934600','28007','es_transportation',45.19,0
6,'C697242067','5','M','28007','M348934600','28007','es_transportation',24.4,0
7,'C1630697663','4','F','28007','M348934600','28007','es_transportation',35.85,0
7,'C1037161656','2','F','28007','M348934600','28007','es_transportation',38.33,0
7,'C323912860','2','F','28007','M1823072687','28007','es_transportation',28.04,0
7,'C2057462116','1','M','28007','M348934600','28007','es_transportation',14.29,0
7,'C1535009453','4','F','28007','M348934600','28007','es_transportation',14.51,0
7,'C109634232','2','F','28007','M1823072687','28007','es_transportation',12.45,0
7,'C1633477199','2','M','28007','M348934600','28007','es_transportation',29.24,0
7,'C1614239388','2','M','28007','M1823072687','28007','es_transportation',19.53,0
7,'C487243829','3','M','28007','M348934600','28007','es_transportation',30.7,0
7,'C1979396384','2','F','28007','M348934600','28007','es_transportation',34.49,0
7,'C88392294','5','M','28007','M855959430','28007','es_hyper',115.14,0
7,'C1272188168','5','F','28007','M348934600','28007','es_transportation',35.67,0
7,'C388262831','2','F','28007','M1823072687','28007','es_transportation',37.79,0
7,'C1155962240','2','F','28007','M1823072687','28007','es_transportation',32.4,0
7,'C1457388461','2','F','28007','M348934600','28007','es_transportation',18.77,0
7,'C1373973501','4','F','28007','M1823072687','28007','es_transportation',16.35,0
7,'C908342050','2','F','28007','M348934600','28007','es_transportation',63.8,0
7,'C1705346216','3','M','28007','M348934600','28007','es_transportation',40.09,0
7,'C1735726583','5','M','28007','M348934600','28007','es_transportation',8.25,0
7,'C859628493','3','F','28007','M348934600','28007','es_transportation',24.71,0
7,'C2101882723','1','F','28007','M348934600','28007','es_transportation',29.91,0
7,'C606861698','1','F','28007','M348934600','28007','es_transportation',20.65,0
7,'C823678601','2','F','28007','M348934600','28007','es_transportation',1.58,0
7,'C1569014356','2','M','28007','M348934600','28007','es_transportation',6.29,0
7,'C974315171','3','M','28007','M480139044','28007','es_health',97.96,0
7,'C1039035065','5','F','28007','M1823072687','28007','es_transportation',14.14,0
7,'C1297995542','4','F','28007','M348934600','28007','es_transportation',44.17,0
7,'C564489242','1','M','28007','M348934600','28007','es_transportation',0.54,0
7,'C441989517','3','F','28007','M348934600','28007','es_transportation',27.88,0
7,'C1415168453','3','F','28007','M348934600','28007','es_transportation',25.54,0
7,'C1638268213','3','M','28007','M1535107174','28007','es_wellnessandbeauty',66.19,0
7,'C524663308','2','F','28007','M1352454843','28007','es_hotelservices',183.87,0
7,'C1597422235','3','F','28007','M348934600','28007','es_transportation',33.11,0
7,'C297745197','4','F','28007','M348934600','28007','es_transportation',38.02,0
7,'C1305339250','4','M','28007','M1823072687','28007','es_transportation',6.61,0
7,'C1604376835','1','F','28007','M348934600','28007','es_transportation',40.67,0
7,'C2041218422','3','M','28007','M348934600','28007','es_transportation',11.11,0
7,'C883803148','1','F','28007','M348934600','28007','es_transportation',50.36,0
7,'C1087747329','2','M','28007','M348934600','28007','es_transportation',21.48,0
7,'C1089789227','2','F','28007','M1823072687','28007','es_transportation',5.57,0
7,'C1719485237','4','M','28007','M348934600','28007','es_transportation',46.97,0
7,'C1390331883','2','F','28007','M348934600','28007','es_transportation',11.5,0
7,'C1084672760','2','F','28007','M348934600','28007','es_transportation',29.02,0
7,'C1230747575','3','M','28007','M348934600','28007','es_transportation',30.92,0
7,'C1744098311','4','F','28007','M348934600','28007','es_transportation',11.46,0
7,'C1728647108','2','M','28007','M348934600','28007','es_transportation',52.89,0
7,'C347987512','2','F','28007','M151143676','28007','es_barsandrestaurants',37.92,0
7,'C1402381285','4','F','28007','M348934600','28007','es_transportation',33.89,0
7,'C1076110991','2','M','28007','M348934600','28007','es_transportation',57.68,0
